gene,full_meta_log2FC,full_meta_p,removed_study,loo_meta_log2FC,loo_meta_p,loo_k,direction_preserved,full_meta_FDR,significance_preserved
RPL5P34,-0.0874634365216191,0.8468564438139445,GSE284044,-0.0874634365216191,0.8468564438139445,3,True,0.9269253072364417,False
RPL5P34,-0.0874634365216191,0.8468564438139445,GSE287860,0.16920542730242774,0.8395249576152938,2,False,0.9269253072364417,False
RPL5P34,-0.0874634365216191,0.8468564438139445,GSE288000,-0.4615544201266741,0.20177723988137697,2,True,0.9269253072364417,False
RPL5P4,-0.13858219082859138,0.7607415115470947,GSE278320,0.18081253458231464,0.7320115673534384,2,False,0.8884036673674964,False
RPL5P4,-0.13858219082859138,0.7607415115470947,GSE284044,-0.13858219082859138,0.7607415115470947,3,True,0.8884036673674964,False
RPL5P4,-0.13858219082859138,0.7607415115470947,GSE287860,-0.6542309277925807,0.34395910034796817,2,True,0.8884036673674964,False
RPL5P4,-0.13858219082859138,0.7607415115470947,GSE288000,-0.23589099128029414,0.7112535099682821,2,True,0.8884036673674964,False
RPL6,-0.568072441286204,0.030519502377283195,GSE278320,-0.17099481427689758,0.003936859339243782,2,True,0.13833606217740513,True
RPL6,-0.568072441286204,0.030519502377283195,GSE284044,-0.568072441286204,0.030519502377283195,3,True,0.13833606217740513,True
RPL6,-0.568072441286204,0.030519502377283195,GSE287860,-0.9759111111747257,0.2545154641345163,2,True,0.13833606217740513,False
RPL6,-0.568072441286204,0.030519502377283195,GSE288000,-0.9875975647586789,0.24066057726858614,2,True,0.13833606217740513,False
RPL6P27,-1.0719183296733468,0.3031886570330258,GSE278320,-0.089107417285124,0.46385992582394286,1,True,0.592929430084748,False
RPL6P27,-1.0719183296733468,0.3031886570330258,GSE284044,-1.0719183296733468,0.3031886570330258,2,True,0.592929430084748,False
RPL6P27,-1.0719183296733468,0.3031886570330258,GSE287860,-2.1747263231696237,2.3996810273140185e-05,1,True,0.592929430084748,True
RPL6P27,-1.0719183296733468,0.3031886570330258,GSE288000,-1.0719183296733468,0.3031886570330258,2,True,0.592929430084748,False
RPL7,-0.5086776880943996,0.015455614785743468,GSE278320,-0.2427095442796373,1.9830055956133324e-05,3,True,0.09427499576047865,True
RPL7,-0.5086776880943996,0.015455614785743468,GSE284044,-0.6744600976070144,0.0122481916984124,3,True,0.09427499576047865,True
RPL7,-0.5086776880943996,0.015455614785743468,GSE287860,-0.7910915548666861,0.06902268290200105,3,True,0.09427499576047865,False
RPL7,-0.5086776880943996,0.015455614785743468,GSE288000,-0.76561750670492,0.06340975424516661,3,True,0.09427499576047865,False
RPL7A,-0.5833609888590681,0.012756606569575125,GSE278320,-0.20174420918100744,0.0007185569681910221,3,True,0.085929919253388,True
RPL7A,-0.5833609888590681,0.012756606569575125,GSE284044,-0.7791342762471848,0.016242860567371488,3,True,0.085929919253388,True
RPL7A,-0.5833609888590681,0.012756606569575125,GSE287860,-0.938078244611197,0.03118228617361306,3,True,0.085929919253388,True
RPL7A,-0.5833609888590681,0.012756606569575125,GSE288000,-0.8966203789588891,0.030156653240926028,3,True,0.085929919253388,True
RPL7AP10,-0.34189871835903773,0.5263771656844327,GSE278320,-0.6232271010685259,0.2702820700816254,2,True,0.7560964600254876,False
RPL7AP10,-0.34189871835903773,0.5263771656844327,GSE284044,-0.34189871835903773,0.5263771656844327,3,True,0.7560964600254876,False
RPL7AP10,-0.34189871835903773,0.5263771656844327,GSE287860,-0.3655426455210645,0.7377863217739808,2,True,0.7560964600254876,False
RPL7AP10,-0.34189871835903773,0.5263771656844327,GSE288000,0.05719327862784198,0.9130719359537726,2,False,0.7560964600254876,False
RPL7AP11,-0.8219561848489438,0.11344819710156535,GSE278320,-0.6041892437784833,0.1888952189497306,1,True,0.31418271582879753,False
RPL7AP11,-0.8219561848489438,0.11344819710156535,GSE284044,-0.8219561848489438,0.11344819710156535,2,True,0.31418271582879753,False
RPL7AP11,-0.8219561848489438,0.11344819710156535,GSE287860,-2.0602049583099573,0.11379638772496797,1,True,0.31418271582879753,False
RPL7AP11,-0.8219561848489438,0.11344819710156535,GSE288000,-0.8219561848489438,0.11344819710156535,2,True,0.31418271582879753,False
RPL7AP30,-0.36237273047393204,0.571526685130977,GSE278320,-0.01448181452145061,0.9673508752316631,2,True,0.7849931986149186,False
RPL7AP30,-0.36237273047393204,0.571526685130977,GSE284044,-0.36237273047393204,0.571526685130977,3,True,0.7849931986149186,False
RPL7AP30,-0.36237273047393204,0.571526685130977,GSE287860,-1.0691210972183183,0.49218556285481996,2,True,0.7849931986149186,False
RPL7AP30,-0.36237273047393204,0.571526685130977,GSE288000,-1.064144671270466,0.42826978787838477,2,True,0.7849931986149186,False
RPL7AP31,-0.6040199845227284,0.46988893597221715,GSE278320,-0.5120017383807406,0.6229676658072938,1,True,0.7085344366671039,False
RPL7AP31,-0.6040199845227284,0.46988893597221715,GSE284044,-0.6040199845227284,0.46988893597221715,2,True,0.7085344366671039,False
RPL7AP31,-0.6040199845227284,0.46988893597221715,GSE287860,-0.7706049450808653,0.5823439576891238,1,True,0.7085344366671039,False
RPL7AP31,-0.6040199845227284,0.46988893597221715,GSE288000,-0.6040199845227284,0.46988893597221715,2,True,0.7085344366671039,False
RPL7AP50,-0.505963153069632,0.26691774617968456,GSE278320,-0.43452370514131716,0.3916532902327454,2,True,0.5371581199051743,False
RPL7AP50,-0.505963153069632,0.26691774617968456,GSE284044,-0.505963153069632,0.26691774617968456,3,True,0.5371581199051743,False
RPL7AP50,-0.505963153069632,0.26691774617968456,GSE287860,-0.4839499167995374,0.4583199032214762,2,True,0.5371581199051743,False
RPL7AP50,-0.505963153069632,0.26691774617968456,GSE288000,-0.6029893934066625,0.2665980824551073,2,True,0.5371581199051743,False
RPL7AP6,-0.9813081628383608,0.08053170020738594,GSE278320,-0.2545427889019436,0.04694428023409741,2,True,0.2569597013196196,True
RPL7AP6,-0.9813081628383608,0.08053170020738594,GSE284044,-0.9813081628383608,0.08053170020738594,3,True,0.2569597013196196,False
RPL7AP6,-0.9813081628383608,0.08053170020738594,GSE287860,-1.5693223676763692,0.3157861096938581,2,True,0.2569597013196196,False
RPL7AP6,-0.9813081628383608,0.08053170020738594,GSE288000,-1.6855881277655558,0.23980577577943663,2,True,0.2569597013196196,False
RPL7AP66,-0.6319179688350149,0.019210275755155812,GSE278320,-0.5750363568474604,0.04359751461910835,2,True,0.10833702024709964,True
RPL7AP66,-0.6319179688350149,0.019210275755155812,GSE284044,-0.6319179688350149,0.019210275755155812,3,True,0.10833702024709964,True
RPL7AP66,-0.6319179688350149,0.019210275755155812,GSE287860,-0.8762994479147326,0.13666000629536382,2,True,0.10833702024709964,False
RPL7AP66,-0.6319179688350149,0.019210275755155812,GSE288000,-0.6315520083920835,0.027021765448954838,2,True,0.10833702024709964,True
RPL7L1,0.309930653835003,0.3300170514376243,GSE278320,0.6841907307823072,0.0062755137693517905,3,True,0.6039934714990481,True
RPL7L1,0.309930653835003,0.3300170514376243,GSE284044,0.374832238563263,0.33960462604881825,3,True,0.6039934714990481,False
RPL7L1,0.309930653835003,0.3300170514376243,GSE287860,0.12494401121863133,0.8212740941413373,3,True,0.6039934714990481,False
RPL7L1,0.309930653835003,0.3300170514376243,GSE288000,0.007974237598639045,0.9851286159901907,3,True,0.6039934714990481,False
RPL7L1P8,0.7407816707735748,0.48911183520848134,GSE278320,0.6605160601728477,0.6618658703245068,1,True,0.7188461820488286,False
RPL7L1P8,0.7407816707735748,0.48911183520848134,GSE284044,0.7407816707735748,0.48911183520848134,2,True,0.7188461820488286,False
RPL7L1P8,0.7407816707735748,0.48911183520848134,GSE287860,0.8219477492959731,0.5883712510637747,1,True,0.7188461820488286,False
RPL7L1P8,0.7407816707735748,0.48911183520848134,GSE288000,0.7407816707735748,0.48911183520848134,2,True,0.7188461820488286,False
RPL7P1,-1.127476859487112,0.048540872405308196,GSE278320,-0.4613067793155433,0.0016314537367303017,2,True,0.19058627231998462,True
RPL7P1,-1.127476859487112,0.048540872405308196,GSE284044,-1.127476859487112,0.048540872405308196,3,True,0.19058627231998462,True
RPL7P1,-1.127476859487112,0.048540872405308196,GSE287860,-2.355276353752269,0.1880267044367513,2,True,0.19058627231998462,False
RPL7P1,-1.127476859487112,0.048540872405308196,GSE288000,-2.189670789844598,0.26268938807848297,2,True,0.19058627231998462,False
RPL7P15,-0.0627209535592829,0.9429167437665722,GSE278320,-0.9236008647188904,0.21857466709651152,1,True,0.964798777904615,False
RPL7P15,-0.0627209535592829,0.9429167437665722,GSE284044,-0.0627209535592829,0.9429167437665722,2,True,0.964798777904615,False
RPL7P15,-0.0627209535592829,0.9429167437665722,GSE287860,0.8285369486321211,0.2914277843488702,1,False,0.964798777904615,False
RPL7P15,-0.0627209535592829,0.9429167437665722,GSE288000,-0.0627209535592829,0.9429167437665722,2,True,0.964798777904615,False
RPL7P16,-1.0573291226366879,0.1965551895774842,GSE278320,-0.7632665239702313,0.41436572570957253,1,True,0.460479290829905,False
RPL7P16,-1.0573291226366879,0.1965551895774842,GSE284044,-1.0573291226366879,0.1965551895774842,2,True,0.460479290829905,False
RPL7P16,-1.0573291226366879,0.1965551895774842,GSE287860,-2.0230698140342436,0.23254767282454702,1,True,0.460479290829905,False
RPL7P16,-1.0573291226366879,0.1965551895774842,GSE288000,-1.0573291226366879,0.1965551895774842,2,True,0.460479290829905,False
RPL7P19,1.9984279664015996,0.5749135408142392,GSE278320,-1.492946143793201,0.2720690840850958,1,False,0.7849931986149186,False
RPL7P19,1.9984279664015996,0.5749135408142392,GSE284044,1.9984279664015996,0.5749135408142392,2,True,0.7849931986149186,False
RPL7P19,1.9984279664015996,0.5749135408142392,GSE287860,5.6352192759530695,0.0009062677914298948,1,True,0.7849931986149186,True
RPL7P19,1.9984279664015996,0.5749135408142392,GSE288000,1.9984279664015996,0.5749135408142392,2,True,0.7849931986149186,False
RPL7P21,1.0443022084066544,0.0007198930105773102,GSE278320,1.0443022084066544,0.0007198930105773102,2,True,0.013965924405199816,True
RPL7P21,1.0443022084066544,0.0007198930105773102,GSE284044,1.0443022084066544,0.0007198930105773102,2,True,0.013965924405199816,True
RPL7P21,1.0443022084066544,0.0007198930105773102,GSE287860,1.1794083403102087,0.01631244456604866,1,True,0.013965924405199816,True
RPL7P21,1.0443022084066544,0.0007198930105773102,GSE288000,0.9559244546994724,0.016085385122818135,1,True,0.013965924405199816,True
RPL7P22,0.1102851370900804,0.9006587826747842,GSE278320,-0.08538206550183698,0.9354548435124668,1,False,0.947547743161107,False
RPL7P22,0.1102851370900804,0.9006587826747842,GSE284044,0.1102851370900804,0.9006587826747842,2,True,0.947547743161107,False
RPL7P22,0.1102851370900804,0.9006587826747842,GSE287860,0.5716737159461228,0.7240088718021125,1,True,0.947547743161107,False
RPL7P22,0.1102851370900804,0.9006587826747842,GSE288000,0.1102851370900804,0.9006587826747842,2,True,0.947547743161107,False
RPL7P23,-0.5649408729337647,0.20413367845694408,GSE278320,-0.14194764606812468,0.5987786091563674,2,True,0.4648114274723844,False
RPL7P23,-0.5649408729337647,0.20413367845694408,GSE284044,-0.5649408729337647,0.20413367845694408,3,True,0.4648114274723844,False
RPL7P23,-0.5649408729337647,0.20413367845694408,GSE287860,-1.0449540978814758,0.027946947277220788,2,True,0.4648114274723844,True
RPL7P23,-0.5649408729337647,0.20413367845694408,GSE288000,-0.6677837219781274,0.37694770673914835,2,True,0.4648114274723844,False
RPL7P24,0.48657816677325544,0.6253747391633492,GSE278320,0.48657816677325544,0.6253747391633492,2,True,0.8066668842931498,False
RPL7P24,0.48657816677325544,0.6253747391633492,GSE284044,0.48657816677325544,0.6253747391633492,2,True,0.8066668842931498,False
RPL7P24,0.48657816677325544,0.6253747391633492,GSE287860,-0.0533848904339751,0.9704314027813782,1,False,0.8066668842931498,False
RPL7P24,0.48657816677325544,0.6253747391633492,GSE288000,0.9826477606573312,0.47656594384710127,1,True,0.8066668842931498,False
RPL7P26,-0.4091626723924703,0.5826753639203519,GSE278320,-0.10159512755663812,0.8094409063544337,1,True,0.7849931986149186,False
RPL7P26,-0.4091626723924703,0.5826753639203519,GSE284044,-0.4091626723924703,0.5826753639203519,2,True,0.7849931986149186,False
RPL7P26,-0.4091626723924703,0.5826753639203519,GSE287860,-2.211956505667207,0.22566315399707249,1,True,0.7849931986149186,False
RPL7P26,-0.4091626723924703,0.5826753639203519,GSE288000,-0.4091626723924703,0.5826753639203519,2,True,0.7849931986149186,False
RPL7P32,-0.3232003745556044,0.6341198903700043,GSE278320,-0.07022127413645508,0.9241586840926954,1,True,0.8114726829273142,False
RPL7P32,-0.3232003745556044,0.6341198903700043,GSE284044,-0.3232003745556044,0.6341198903700043,2,True,0.8114726829273142,False
RPL7P32,-0.3232003745556044,0.6341198903700043,GSE287860,-1.7293551048948468,0.3200265135744432,1,True,0.8114726829273142,False
RPL7P32,-0.3232003745556044,0.6341198903700043,GSE288000,-0.3232003745556044,0.6341198903700043,2,True,0.8114726829273142,False
RPL7P44,-0.8986989720051819,0.3137523315591615,GSE278320,-0.4434984123312613,0.7058721702191262,1,True,0.6014619794711199,False
RPL7P44,-0.8986989720051819,0.3137523315591615,GSE284044,-0.8986989720051819,0.3137523315591615,2,True,0.6014619794711199,False
RPL7P44,-0.8986989720051819,0.3137523315591615,GSE287860,-1.5179326571839231,0.2680786910198131,1,True,0.6014619794711199,False
RPL7P44,-0.8986989720051819,0.3137523315591615,GSE288000,-0.8986989720051819,0.3137523315591615,2,True,0.6014619794711199,False
RPL7P46,0.6312643454622676,0.08395579421653898,GSE278320,0.6312643454622676,0.08395579421653898,2,True,0.2644062350326065,False
RPL7P46,0.6312643454622676,0.08395579421653898,GSE284044,0.6312643454622676,0.08395579421653898,2,True,0.2644062350326065,False
RPL7P46,0.6312643454622676,0.08395579421653898,GSE287860,1.1523600486990109,0.10330699172345016,1,True,0.2644062350326065,False
RPL7P46,0.6312643454622676,0.08395579421653898,GSE288000,0.4418009716444069,0.30030953092993007,1,True,0.2644062350326065,False
RPL7P47,-0.11051318286650726,0.9236130230823546,GSE278320,0.7469644768229385,0.5172341472334958,1,False,0.9571630687926111,False
RPL7P47,-0.11051318286650726,0.9236130230823546,GSE284044,-0.11051318286650726,0.9236130230823546,2,True,0.9571630687926111,False
RPL7P47,-0.11051318286650726,0.9236130230823546,GSE287860,-1.6597461640905564,0.33754797015965154,1,True,0.9571630687926111,False
RPL7P47,-0.11051318286650726,0.9236130230823546,GSE288000,-0.11051318286650726,0.9236130230823546,2,True,0.9571630687926111,False
RPL7P48,-1.0385879562892781,0.3197598186077263,GSE278320,-1.1122306079994695,0.3669521928103193,1,True,0.6020426443936984,False
RPL7P48,-1.0385879562892781,0.3197598186077263,GSE284044,-1.0385879562892781,0.3197598186077263,2,True,0.6020426443936984,False
RPL7P48,-1.0385879562892781,0.3197598186077263,GSE287860,-0.8520446493110978,0.664104027287571,1,True,0.6020426443936984,False
RPL7P48,-1.0385879562892781,0.3197598186077263,GSE288000,-1.0385879562892781,0.3197598186077263,2,True,0.6020426443936984,False
RPL7P50,-0.4448957016345946,0.5726575276336442,GSE278320,-0.5209877807746445,0.705314048929377,2,True,0.7849931986149186,False
RPL7P50,-0.4448957016345946,0.5726575276336442,GSE284044,-0.4448957016345946,0.5726575276336442,3,True,0.7849931986149186,False
RPL7P50,-0.4448957016345946,0.5726575276336442,GSE287860,-1.2006101193768008,0.18447351290341052,2,True,0.7849931986149186,False
RPL7P50,-0.4448957016345946,0.5726575276336442,GSE288000,0.1734538991648123,0.8293548561061724,2,False,0.7849931986149186,False
RPL7P57,1.6429707696666818,0.07085083169303033,GSE278320,1.192212302264071,0.38194969769848086,2,True,0.24029827532251546,False
RPL7P57,1.6429707696666818,0.07085083169303033,GSE284044,1.6429707696666818,0.07085083169303033,3,True,0.24029827532251546,False
RPL7P57,1.6429707696666818,0.07085083169303033,GSE287860,2.606579296526543,0.003932254658326262,2,True,0.24029827532251546,True
RPL7P57,1.6429707696666818,0.07085083169303033,GSE288000,1.2802594121220534,0.2968471277363721,2,True,0.24029827532251546,False
RPL7P59,-0.5665225909493382,0.5287432419161062,GSE278320,-0.5465475278793316,0.5802693847634808,1,True,0.7564615702929542,False
RPL7P59,-0.5665225909493382,0.5287432419161062,GSE284044,-0.5665225909493382,0.5287432419161062,2,True,0.7564615702929542,False
RPL7P59,-0.5665225909493382,0.5287432419161062,GSE287860,-0.6626896714346121,0.7599209761219384,1,True,0.7564615702929542,False
RPL7P59,-0.5665225909493382,0.5287432419161062,GSE288000,-0.5665225909493382,0.5287432419161062,2,True,0.7564615702929542,False
RPL7P6,-0.5009191094777611,0.6535267591560443,GSE278320,0.0964419418072952,0.9458559017443334,1,False,0.8254179119548998,False
RPL7P6,-0.5009191094777611,0.6535267591560443,GSE284044,-0.5009191094777611,0.6535267591560443,2,True,0.8254179119548998,False
RPL7P6,-0.5009191094777611,0.6535267591560443,GSE287860,-1.4653925710741358,0.41673787082539704,1,True,0.8254179119548998,False
RPL7P6,-0.5009191094777611,0.6535267591560443,GSE288000,-0.5009191094777611,0.6535267591560443,2,True,0.8254179119548998,False
RPL7P8,-0.9310687551180968,0.30106701470985964,GSE278320,-0.7886814608902891,0.44529282119248426,1,True,0.5911639762521536,False
RPL7P8,-0.9310687551180968,0.30106701470985964,GSE284044,-0.9310687551180968,0.30106701470985964,2,True,0.5911639762521536,False
RPL7P8,-0.9310687551180968,0.30106701470985964,GSE287860,-1.3800481788719623,0.45196306641884487,1,True,0.5911639762521536,False
RPL7P8,-0.9310687551180968,0.30106701470985964,GSE288000,-0.9310687551180968,0.30106701470985964,2,True,0.5911639762521536,False
RPL7P9,-0.6456544085745813,0.10895521556516002,GSE278320,-0.2240517196186516,0.11034421541279917,2,True,0.3071622192363761,False
