gene_symbol,k_studies,pooled_log2FoldChange,pooled_SE,tau2,Q,I2,z,p,n_up,n_down,direction_concordance,log2fc_GSE278320,padj_GSE278320,log2fc_GSE284044,padj_GSE284044,meta_FDR,is_translation_factor
EIF5A,2,-1.1147986771010898,0.9756410832581303,1.7875214507512376,16.238346118946055,93.84173737476101,-1.1426319537285639,0.25319143281893275,0,2,1.0,-2.1138944578124153,1.0983961234367202e-06,-0.162061670581663,0.999899862550801,0.5700297182870666,True
DHX32,2,-0.20545626317973414,0.1802886343029004,0.0,0.3873193212770249,0.0,-1.1395963143996641,0.25445452153626846,0,2,1.0,-0.2862909493856261,0.2889294410304507,-0.0497134183814477,0.999899862550801,0.5709423570918534,True
RPS24,2,-0.661317345531921,0.5833669395873262,0.6088550650473025,9.30961148906103,89.25841318754259,-1.1336215692986251,0.25695332143008365,0,2,1.0,-1.2726389693860718,0.0003291453203071,-0.10462677067884499,0.999899862550801,0.5734183911544946,True
RPL12,2,-0.9424066116790515,0.8377371979162461,1.2967731192923984,12.519922672477344,92.01273022078395,-1.1249430179573687,0.2606131813756932,0,2,1.0,-1.835396406785477,0.0001848998329709,-0.156503327432759,0.999899862550801,0.5740669242031984,True
EIF3F,2,-0.6714563251310791,0.5990570615149835,0.6131044684910802,6.804939770792726,85.30479278755604,-1.1208553713280698,0.2623494301975371,0,2,1.0,-1.2930986121678836,0.0012066318716176,-0.0941639329715995,0.999899862550801,0.5752026259975068,True
EIF2AK1,2,-0.8605407839399143,0.7712045270077985,1.0795787673242474,10.820223607996333,90.75804681835797,-1.115839902131711,0.2644906703409742,0,2,1.0,-1.631465085265922,4.963557406469245e-06,-0.089055929390217,0.999899862550801,0.5764686805576824,True
EIF3K,2,-1.1965076948017725,1.0862094423153836,2.266353576837363,25.19183550468066,96.03045994876317,-1.1015441849329493,0.2706598851547144,0,2,1.0,-2.269866339717014,2.7767078632752456e-17,-0.0972935987823902,0.999899862550801,0.5777984965329481,True
DDX31,2,0.328204683154954,0.30152576309470364,0.12415079732967553,3.078343406336383,67.51499530748826,1.0884797364790053,0.27638337738229335,2,0,1.0,0.0570043977323151,0.8439109281032274,0.6634469033766509,0.495197551808706,0.5786745498863748,True
RPL7,2,-1.1955110536487294,1.1056369458892428,2.328745776446107,20.70713381684265,95.17074642562736,-1.081287178484437,0.27956938897548733,0,2,1.0,-2.3336055056538227,5.863667828794949e-07,-0.121405952827254,0.999899862550801,0.5786745498863748,True
EIF3L,2,-1.1629580915942008,1.076557916775211,2.196208195220346,19.011844820801358,94.74012117484845,-1.080255946728624,0.2800282210606938,0,2,1.0,-2.229925088818498,3.817799152690796e-11,-0.0767230429128001,0.999899862550801,0.5786745498863748,True
DDX24,2,0.7721501902041931,0.7169865262353526,0.8825733186567422,6.764709184582636,85.2173985205589,1.076938215643306,0.281507868779744,1,1,0.5,1.4303855066646942,1.5705141278703547e-07,-0.0088314222187339,0.999899862550801,0.579324735858841,True
EIF1AD,2,0.9335565531445913,0.8723860661475803,1.388724056546107,11.254252896617668,91.11447015465114,1.070118596995866,0.2845659292345414,2,0,1.0,1.774602850976282,3.732753473093515e-09,0.0286629101066995,0.999899862550801,0.5801268294590929,True
EIF3D,2,-0.548288496810942,0.5152346297437809,0.4313345092224185,5.157535126439264,80.61089308197509,-1.0641530385556546,0.28725937707234983,1,1,0.5,-1.019987120275798,8.137664757814566e-05,0.0145003486116474,0.999899862550801,0.5810964801448522,True
EIF4E3,2,-0.592339116554127,0.5714033206748775,0.37085080019377314,2.011765722380128,50.29242277689791,-1.0366392618343947,0.299904008356465,1,1,0.5,-0.9941325690522307,0.0090807944656578,0.220271822843443,0.999899862550801,0.5870788243029794,True
EIF2B4,2,-0.16665021472391525,0.16118940575549162,0.0,0.0030030146125673294,0.0,-1.033878212670547,0.30119310163057733,0,2,1.0,-0.1779566017794195,0.6071006174848301,-0.159749301201491,0.999899862550801,0.5875579148436377,True
DDX39B,2,1.7080122069709909,1.704664775319037,5.750859994307142,95.41062132286305,98.9518986606155,1.0019636891079229,0.31636113036720614,2,0,1.0,3.414831867781934,4.414702360831407e-37,0.0054995965685181,0.999899862550801,0.5940022818415936,True
DHX34,2,0.6453717856699382,0.6526740013148653,0.7825007805588892,12.225482006524182,91.82036340598803,0.9888118484416168,0.3227552061282274,2,0,1.0,1.3091297032950695,3.148454162173526e-05,0.0035966133051573,0.999899862550801,0.5966172460663446,True
DDX54,2,-0.9552076836098187,0.9793050878154053,1.8543464859312273,30.04868521173259,96.6720673701572,-0.9753933636152732,0.3293651742942635,1,1,0.5,-1.9417988273250204,5.6484053946149465e-11,0.0168651564216576,0.999899862550801,0.5990208296908001,True
EIF4A1,2,1.7273768992284388,1.7724267367790423,5.983372666726295,20.86443103803949,95.20715423211482,0.9745829620960973,0.3297671684355835,1,1,0.5,3.528223314647347,2.047014451448555e-07,-0.0170786580870572,0.999899862550801,0.5990208296908001,True
EIF4E2,2,-0.22026713017475164,0.22756106666918965,0.0,0.03333269163728847,0.0,-0.9679473444152845,0.33307066774102556,0,2,1.0,-0.18578355622453877,0.6370434501400484,-0.270322887397975,0.999899862550801,0.5999680978900946,True
EIF4EBP1,2,-2.1405443629262675,2.21417075570919,9.479116274175091,29.48888670974978,96.60889198753857,-0.9667476446461599,0.3336702029288262,1,1,0.5,-4.4135379447419165,7.918971248582481e-08,0.0163258432454942,0.999899862550801,0.5999680978900946,True
EIF3H,2,-0.6820559724792978,0.7096377012203193,0.9426674723786939,15.430983921586812,93.51953183878913,-0.9611326615065816,0.33648546915262123,1,1,0.5,-1.4122132355481232,2.1458600025345077e-05,0.0076388267981981,0.999899862550801,0.6009271998161686,True
DDX17,2,1.1403161260815455,1.1883637307963275,2.7313678871098532,29.955139174999548,96.6616746657128,0.9595682672992847,0.33727254614373314,1,1,0.5,2.354269482597309,2.074318546208028e-08,-0.0229973975330894,0.999899862550801,0.6018000333152885,True
EIF2AK4,2,-0.8113966067311948,0.8484471279581355,1.3698393649683813,20.41529643021047,95.10171207448056,-0.9563313729211318,0.3389048444529541,1,1,0.5,-1.641752124053751,3.984983317046472e-15,0.0555363080539963,0.999899862550801,0.6018647302063701,True
EIF3E,2,-0.5923594387919479,0.6308083010299421,0.7601844478630251,22.302164529169094,95.51613028999003,-0.9390482620865681,0.3477059659520747,1,1,0.5,-1.2271808517746154,1.2294367978196812e-08,0.0344611197312511,0.999899862550801,0.6050348525280592,True
EIF4G3,2,0.10567478473873274,0.11286708509628801,0.0,0.04528664263659636,0.0,0.9362763701089697,0.3491309112287052,2,0,1.0,0.1173549215387246,0.4610388150446036,0.0562827617861179,0.999899862550801,0.6056372966319362,True
DDX47,2,1.8374408304996768,2.0073777163159288,7.556353408507965,15.237298816537804,93.43715699192924,0.9153438416522172,0.3600111501099913,1,1,0.5,3.9665488147587338,0.0002948961524527,-0.0551664612643736,0.999899862550801,0.6118824532763971,True
EIF2B1,2,-0.1649417383567469,0.1843510234162985,0.0,0.7352569947899468,0.0,-0.8947156099279043,0.37093913201290984,1,1,0.5,-0.269238024948396,0.3187478673216382,0.0746442549709481,0.999899862550801,0.617279845284236,True
EIF6,2,-0.7550972091421029,0.8548029854806113,1.3604069329019224,14.392738762623152,93.0520520347599,-0.8833581795664307,0.37704277868569736,1,1,0.5,-1.6275222759930423,3.5049627656386015e-05,0.0824396427322026,0.999899862550801,0.620273039341171,True
RPL10A,2,-0.6859088164835714,0.77995133968205,1.1408373609444842,16.002896057819907,93.75113106785852,-0.8794251405006684,0.37917080577334394,1,1,0.5,-1.476665220709604,7.282052814442821e-06,0.0833851013661778,0.999899862550801,0.6209491398079813,True
RPL5,2,-0.6051846181078132,0.7152208170775111,0.9304572557296056,11.004991244562861,90.91321403373163,-0.846150732274096,0.39746866230407873,1,1,0.5,-1.334228238999401,0.000272511581019,0.0964754781089688,0.999899862550801,0.6309762880202342,True
RPS10,2,1.7355486473171715,2.057450969230082,8.300343603785905,51.04132358795445,98.04080315770652,0.843543138219537,0.39892475028191265,1,1,0.5,3.7915156325422195,1.0720508036726842e-19,-0.323387377048242,0.999899862550801,0.6318788447404775,True
EIF4EBP2,2,-0.12937758368009797,0.15709395911392765,0.01816517391141367,1.5213871529490062,34.27051108840814,-0.8235681652549783,0.4101849707187878,1,1,0.5,0.0761284033739803,0.808575449667395,-0.249464167744407,0.845447536350148,0.6378160904857262,True
RPL26,2,0.5489971789353012,0.6684054823759437,0.8303628946722597,14.14407788454016,92.92990318518378,0.8213534948633449,0.41144494493543504,1,1,0.5,1.218991151362814,1.0302414315172196e-05,-0.117823579543319,0.999899862550801,0.6382031604628321,True
RPL17,2,0.8733152119799275,1.0806823514866344,2.2410182003892563,24.631700238511755,95.94019093153588,0.8081146238564518,0.41902459985749296,1,1,0.5,1.9611105712888413,3.251993369755796e-08,-0.20030064308001996,0.999899862550801,0.6423280700558106,True
EIF4ENIF1,2,0.22052428068934485,0.28242368936160633,0.11032718058095872,3.1638657603902756,68.39309642907713,0.7808278448164897,0.4349037547287381,1,1,0.5,0.4746335764623669,0.0221926996807789,-0.0933687631285716,0.999899862550801,0.6520054680393803,True
RPL7L1,2,-0.39831234582944636,0.5175152326587116,0.49505231116590565,12.973373263491915,92.2919045055608,-0.7696630373238181,0.441499801339439,1,1,0.5,-0.9356132677696006,0.0005672228403504,0.100145790193687,0.999899862550801,0.6560742150287311,True
EIF3B,2,-0.6592503330891432,0.8697748435508937,1.4416808108693957,21.03354965517404,95.24569073506805,-0.757955162738123,0.44847782514499235,1,1,0.5,-1.5469196224879147,8.07473518125793e-06,0.192990797147967,0.999899862550801,0.6592090257140931,True
EIF2B3,2,-0.7890943786057801,1.0792329291376426,2.234596261154933,24.548981635920367,95.92651127109572,-0.7311622517266068,0.4646800540871958,1,1,0.5,-1.8686798838852883,1.5339692201174727e-08,0.289786089535981,0.999899862550801,0.669048619392973,True
EIF1,2,-0.4390254008142126,0.6097596976746167,0.5723900397669656,3.974016838402681,74.8365434605974,-0.7199974063364347,0.471526592485189,1,1,0.5,-1.1604851785788148,0.0744095299430537,0.0763281925077327,0.999899862550801,0.6730612511909709,True
EIF2D,2,-0.10698116084793179,0.14886847907294357,0.0,0.01444267418733668,0.0,-0.718628695034309,0.47236972816851563,0,2,1.0,-0.097266661704109,0.6689978766192021,-0.139929437396057,0.999899862550801,0.6733324067100765,True
DDX1,2,-0.3631226240381216,0.5070539375876408,0.4599839176275289,9.469719932349772,89.4400256064187,-0.7161420060471542,0.4739036684209115,1,1,0.5,-0.876766756333737,0.0012278542463863,0.137425672842181,0.999899862550801,0.6743070889840456,True
RPS17,2,1.1021433440054735,1.570801333051144,4.868789566199308,74.67519071838593,98.66086716300305,0.7016440085804209,0.48290119915435914,1,1,0.5,2.6774472050696803,1.4421195682283926e-19,-0.4641683301425051,0.659158238217131,0.6779649008807502,True
EIF2B2,2,0.19673704863507693,0.2831720828259522,0.0,0.31469864983180446,0.0,0.6947614562555542,0.48720480684437817,1,1,0.5,0.3197481205790236,0.4840716211018952,-0.0084035162139308,0.999899862550801,0.6801984960782188,True
DDX39A,2,0.15553814003793867,0.22676070334158305,0.0,1.3084711776846836e-06,0.0,0.6859131134535351,0.49276790037450513,2,0,1.0,0.1558140913912757,0.73276044772882,0.155294321219057,0.999899862550801,0.6834712237259495,True
EIF1AX,2,-0.38548042159110396,0.6089271348180333,0.6108550587370384,5.394366175440879,81.46214091744949,-0.6330485201752386,0.5267019584572554,1,1,0.5,-0.9334573816980656,0.0005084748173404,0.29117623099028,0.999899862550801,0.7061785535845976,True
EIF2S2,2,-0.4759981960052333,0.75608133453039,1.0364147506007009,10.274804252422918,90.26745448932336,-0.629559512007899,0.5289828205104323,1,1,0.5,-1.2828823553277708,0.0075123600409879,0.232478947610056,0.999899862550801,0.7080466060398495,True
DHX8,2,-0.09705568698902527,0.15873246230965282,0.0,0.38100856661677185,0.0,-0.6114419544484262,0.5409070349008371,0,2,1.0,-0.0556915321343172,0.8206172071942043,-0.329138025363322,0.999899862550801,0.7151488711774872,True
DHX9,2,0.10729625766541341,0.17574339420569818,0.0,0.05880331389622049,0.0,0.6105279697729573,0.5415121212165457,2,0,1.0,0.0716318623289401,0.8267365971860828,0.15822054455412804,0.999899862550801,0.7156498365455178,True
RPS6KA5,2,0.12566630347820845,0.24786307133019958,0.030052725875753646,1.3237550635835589,24.457323903042628,0.5069988958169473,0.6121555933242837,1,1,0.5,0.3718001823859373,0.3157373968117901,-0.123938108567282,0.999899862550801,0.7605912273897757,True
RPS15A,2,0.43945845791887506,0.8733477046950994,1.4698259134022864,27.36483110004394,96.34567450336503,0.5031884271938375,0.6148318005370382,1,1,0.5,1.3056600639873637,3.8560374606263404e-09,-0.441094300183366,0.856802849720016,0.7619403727928339,True
RPS6KB1,2,-0.23388514344332118,0.485022042616903,0.4168682756552872,8.760930856882002,88.58568779578408,-0.4822154930967879,0.629652871945805,1,1,0.5,-0.7122745665439228,0.002996084093487,0.257861476495645,0.999899862550801,0.7725524910928584,True
EIF3M,2,-0.29700066610360015,0.6552993719325118,0.7634838359692192,8.966287090429521,88.84711151991347,-0.4532289802563519,0.6503838664461796,1,1,0.5,-0.9368553835654584,0.001939996099164,0.37411615953853,0.999899862550801,0.7847734110773235,True
DDX59,2,-0.19820955273044724,0.44941747101141694,0.29228798263429,3.575952400884623,72.03542195492818,-0.44103659852024746,0.6591865016790353,1,1,0.5,-0.6185977861653303,0.0664622154035828,0.282241723462523,,0.7903861317249087,True
EIF3J,2,-0.43190227154079447,0.9994983891283254,1.9262035961424546,27.63455454984289,96.38134206869027,-0.43211902714266665,0.6656549064127792,1,1,0.5,-1.4478004696111413,3.785477052742728e-05,0.551461053414075,0.258796523508518,0.7953031917387826,True
DDX60,2,0.21364027906836244,0.4960724824823339,0.0,0.18435614385903507,0.0,0.4306634345031839,0.6667131097535783,2,0,1.0,0.1335394306047767,0.8621411834791682,0.78002401427955,,0.7957989110023252,True
DHX33,2,-0.3772558819907733,0.9220229635406524,1.5920489933741886,15.287740075819837,93.45881081807723,-0.4091610479440515,0.6824214777880232,1,1,0.5,-1.260003285741127,8.889607176545175e-10,0.585790105666086,0.991299984804734,0.8056594425329912,True
EIF4G1,2,-0.0995067430557109,0.25935424596152645,0.007973372200844387,1.063001110646192,5.9267210556246805,-0.3836711548207007,0.701222194504844,1,1,0.5,-0.3601593595278601,0.4209480356278479,0.158555599876723,0.999899862550801,0.8187543140946628,True
EIF2A,2,-0.22361869189880249,0.6653930053436538,0.7765856602150228,8.084444864364087,87.63056688767882,-0.336070097074902,0.7368180073699044,1,1,0.5,-0.9080977062303786,0.0284575038918364,0.423220498624259,0.955808511426917,0.8428381671581507,True
DHX30,2,0.05507697475938655,0.16557250636663,0.0,0.00024028872540953307,0.0,0.33264565457159095,0.7394017766770392,2,0,1.0,0.0536306445737988,0.8449365762144221,0.0596314924103976,0.999899862550801,0.8440841070667993,True
DDX49,2,-0.19891446532056553,0.6223307995197306,0.566194328997114,3.603586170758258,72.24986575554588,-0.319628187250371,0.7492502040794446,1,1,0.5,-0.7575352199850586,0.070687816198612,0.494392435285869,0.999899862550801,0.850308325370679,True
RPS6KC1,2,-0.06932635804160873,0.2173614868765613,0.054689529882406274,2.3082338233578987,56.676832741959736,-0.31894499360403666,0.7497682246790496,1,1,0.5,-0.3206132879224272,0.2605436675398399,0.118689851156369,0.999899862550801,0.850308325370679,True
DDX21,2,0.38116737985945165,1.2109420999237166,2.8990417707127776,86.63205792440408,98.84569289480274,0.3147692857350185,0.7529368335946551,1,1,0.5,-0.8215908775585082,5.592486670778549e-11,1.60034900702669,5.21123683087864e-08,0.8519018880991036,True
DDX42,2,-0.05109027141801327,0.19092855422269472,0.0,0.0500548598498474,0.0,-0.26758842660287857,0.7890161404284614,1,1,0.5,-0.0865612851772568,0.8060369897706516,0.00035132251202979996,0.999899862550801,0.876017094542305,True
DDX10,2,-0.24153537631088337,0.9595697770394821,1.6892320988977283,11.600207388562698,91.37946446555812,-0.2517121548534821,0.801263561231595,1,1,0.5,-1.143599329836826,5.672854561114797e-07,0.779206172454617,0.942366865147255,0.884188541605451,True
DDX27,2,-0.09526217566595689,0.3784707850608488,0.1354848935524659,1.8911884316009124,47.123196013128705,-0.2517028511213648,0.8012707530635864,1,1,0.5,-0.4517000988783553,0.3137809954273663,0.306603411064049,0.999899862550801,0.884188541605451,True
RPL37,2,0.11094087537628318,0.4991465534308919,0.41409761843387066,5.671782055908474,82.3688570868433,0.22226112674469908,0.8241106116222926,1,1,0.5,0.5651841399334386,0.0129436173022094,-0.43754778971120806,0.999899862550801,0.898253848384781,True
DDX50,2,0.0333615495213889,0.1781419625077941,0.015206266062582418,1.2828100277403274,22.046134784158014,0.18727507574151295,0.8514449639293638,1,1,0.5,-0.0998789358172912,0.6905522919838886,0.271536596133259,0.999899862550801,0.9160848429582265,True
DDX58,2,0.09510129730999899,0.6006134242355875,0.24956533202135409,1.197202317952234,16.471929179818208,0.15834027924207034,0.8741886702198691,1,1,0.5,1.5954025367388662,0.4058988006918162,-0.145341405722975,0.999899862550801,0.9299732333366507,True
EIF3A,2,-0.0716725948323932,0.48463544415979376,0.41653561845670994,8.74296302225605,88.56223001910904,-0.14788970905058554,0.8824298098866437,1,1,0.5,-0.5737572167811189,0.0588595911031518,0.396120090839518,0.65144944623783,0.935205603245013,True
DHX38,2,-0.03029045062656367,0.21771622041730573,0.0,0.5796127782352436,0.0,-0.13912813004242267,0.8893488998338607,1,1,0.5,0.0805547189859051,0.8295816800683581,-0.27814834262924,0.999899862550801,0.939086179574825,True
DDX18,2,-0.07195213034930388,0.5977677527477885,0.6621191513519187,13.586331912131486,92.63966163591896,-0.12036803594465907,0.9041916108934118,1,1,0.5,-0.6757828783302132,0.0134917297263929,0.519813505004592,0.444534091017353,0.9480538029385186,True
DDX51,2,-0.024769743843070156,0.2096982592454081,0.016992428940541194,1.154964542774182,13.417255425172,-0.11812088441841728,0.905971875921029,1,1,0.5,-0.1373073072165741,0.6014078754561206,0.365974098589434,0.999899862550801,0.9490200462413203,True
DHX35,2,0.03532363792172438,0.30749766279644714,0.13190799695919353,3.260909551449305,69.33370937701869,0.11487449237982474,0.9085446033592898,1,1,0.5,-0.2969883706972296,0.3753018898185471,0.319859887509078,0.922709574924338,0.9504896161072196,True
DHX37,2,0.06857433978781477,0.6716854264615433,0.7378226588027254,5.425982137052006,81.57015679850154,0.10209293976953798,0.9186829049811973,1,1,0.5,-0.5707444174104155,0.1666410440098473,0.774265056728466,0.856802849720016,0.9565007046431381,True
EIF5B,2,-0.05623688011811649,0.6041176811804007,0.6773296034684996,13.623626186341639,92.65981034474838,-0.09308928023466197,0.9258326335893622,1,1,0.5,-0.6376778748940607,0.0002713195852268,0.571441897253643,0.680569674538557,0.9607325300702257,True
EIF4G2,2,-0.0162916229932924,0.22295090933655484,0.03029542850366062,1.368997776453043,26.953862365582864,-0.07307269139099778,0.9417482726606627,1,1,0.5,-0.1727839475244643,0.5227570178487269,0.301341258510078,0.999899862550801,0.9694632426649656,True
DDX3X,2,0.020708530859054188,0.2857868002916747,0.10213267161971035,2.66790439253242,62.51739744501177,0.07246146721233805,0.9422346695349203,1,1,0.5,-0.2681449178850456,0.390011784106727,0.303461240151821,0.999899862550801,0.969881459889534,True
EIF4E,2,-0.0024027380076121242,0.16727271598082658,0.0,0.12919757119457984,0.0,-0.01436419558039301,0.9885394242297257,1,1,0.5,-0.0399051056484286,0.8915997454547744,0.0939903469184887,0.999899862550801,0.9937120142402301,True
RPL32P3,1,1.5556581007814874,0.1919140762601086,0.0,,,8.106013540523435,5.230761843883208e-16,1,0,1.0,1.5556581007814874,1.3374316039284028e-14,,,,True
DDX12P,1,2.127717537106659,0.3002207758946931,0.0,,,7.087176198135559,1.3687607127701911e-12,1,0,1.0,2.127717537106659,2.2788298584364784e-11,,,,True
DDX19A-DT,1,2.5439690555570684,0.39478126070497,0.0,,,6.443996483050498,1.1636778230072235e-10,1,0,1.0,2.5439690555570684,1.443675387928735e-09,,,,True
RPL3L,1,3.719931739178286,0.6099030278243801,0.0,,,6.099218350248017,1.0658838841360403e-09,1,0,1.0,3.719931739178286,1.1096385447736056e-08,,,,True
RPL3,1,-2.2046986153829,0.3714267864072599,0.0,,,-5.935755567627544,2.9249530381255345e-09,0,1,1.0,-2.2046986153829,2.7951297939002384e-08,,,,True
RPL5P30,1,4.163690195041129,0.7146571453208309,0.0,,,5.826136661898097,5.6725170229197525e-09,1,0,1.0,4.163690195041129,5.1399084449472676e-08,,,,True
RPL6,1,-1.863662606809818,0.3440103018219722,0.0,,,-5.417461619432191,6.045112069688531e-08,0,1,1.0,-1.863662606809818,4.555766905318151e-07,,,,True
RPSAP58,1,-1.8770759713066856,0.3526788797367133,0.0,,,-5.322337341856099,1.0244237224054237e-07,0,1,1.0,-1.8770759713066856,7.403141612214173e-07,,,,True
RPL7AP6,1,-3.182873981662328,0.6139615134404853,0.0,,,-5.184158798205942,2.1699199537990915e-07,0,1,1.0,-3.182873981662328,1.4688378085772167e-06,,,,True
EIF2B5-DT,1,3.1199952321428457,0.6145122623210346,0.0,,,5.07718954274161,3.8305869386109487e-07,1,0,1.0,3.1199952321428457,2.4783477048681337e-06,,,,True
RPL28P2,1,3.356937705711992,0.6727102308937618,0.0,,,4.990168948749255,6.0326505869884e-07,1,0,1.0,3.356937705711992,3.728311399892787e-06,,,,True
EIF2AK3-DT,1,2.430992254073856,0.4890980802484677,0.0,,,4.970357382795048,6.682960372880351e-07,1,0,1.0,2.430992254073856,4.103473134361499e-06,,,,True
EIF3C,1,-1.972701916547896,0.3979091584598365,0.0,,,-4.95766904230985,7.134396002744074e-07,0,1,1.0,-1.972701916547896,4.35735583365579e-06,,,,True
RPL7AP65,1,7.516041001424902,1.5803357710298882,0.0,,,4.7559772671137965,1.9748869386731513e-06,1,0,1.0,7.516041001424902,1.09901592720527e-05,,,,True
RPL41P1,1,-1.8535820968307302,0.4175280288347519,0.0,,,-4.439419557062446,9.020182137210868e-06,0,1,1.0,-1.8535820968307302,4.329449216825903e-05,,,,True
RPL39P14,1,5.433173215543023,1.2275382830064552,0.0,,,4.426072319501299,9.59643628574564e-06,1,0,1.0,5.433173215543023,4.572055949494865e-05,,,,True
RPL36A,1,1.8518376166882877,0.4277445030707463,0.0,,,4.329307807333775,1.495787450958685e-05,1,0,1.0,1.8518376166882877,6.82777821377332e-05,,,,True
RPS26P55,1,7.934741018018632,1.8546209144930614,0.0,,,4.278362740337962,1.8827303020288523e-05,1,0,1.0,7.934741018018632,8.405803047543397e-05,,,,True
RPS15P4,1,-2.8660672839353314,0.6760744050167597,0.0,,,-4.239277899988363,2.242399253367903e-05,0,1,1.0,-2.8660672839353314,9.844349379217786e-05,,,,True
RPL6P27,1,-2.1747263231696237,0.5148458696291163,0.0,,,-4.224033737973365,2.3996810273140185e-05,0,1,1.0,-2.1747263231696237,0.0001046740864114,,,,True
RPLP0P2,1,4.863879338743115,1.1705203531250248,0.0,,,4.155313767725317,3.248414447102403e-05,1,0,1.0,4.863879338743115,0.0001370896267246,,,,True
EIF4A1P10,1,-2.0128390790582458,0.48447501562574213,0.0,,,-4.154680869267297,3.2574186165484304e-05,0,1,1.0,-2.0128390790582458,0.0001373898666155,,,,True
RPL29P14,1,8.353438842402436,2.0199036649334796,0.0,,,4.135562991157569,3.540854672546797e-05,1,0,1.0,8.353438842402436,0.0001480844494884,,,,True
RPL14P1,1,-2.6858922942303,0.6668370836381075,0.0,,,-4.027808830871701,5.6299090194592325e-05,0,1,1.0,-2.6858922942303,0.0002248046790816,,,,True
EIF5AL1,1,-3.216578442919523,0.8064363661264503,0.0,,,-3.988632678322395,6.645523077428881e-05,0,1,1.0,-3.216578442919523,0.0002607752038839,,,,True
RPL7P9,1,-2.41318577493627,0.6209197257986766,0.0,,,-3.8864698199630197,0.00010171256531142243,0,1,1.0,-2.41318577493627,0.0003771423069435,,,,True
DDX18P4,1,6.099145298435437,1.616735958010663,0.0,,,3.77250550296427,0.0001616164007687305,1,0,1.0,6.099145298435437,0.0005701801521782,,,,True
RPS26P41,1,8.20526615051673,2.187550966495171,0.0,,,3.7508914197610506,0.000176206998482612,1,0,1.0,8.20526615051673,0.0006146952394283,,,,True
RPL12P14,1,2.445645940173468,0.6542949500500271,0.0,,,3.737834045618837,0.0001856123922026127,1,0,1.0,2.445645940173468,0.0006441060101732,,,,True
RPLP0P6,1,-2.039926956647814,0.5595848927359699,0.0,,,-3.645428929780485,0.00026694618320231123,0,1,1.0,-2.039926956647814,0.0008913190838399,,,,True
EIF4BP7,1,-2.4658371069664375,0.689930101848836,0.0,,,-3.5740390227337895,0.0003515165072373673,0,1,1.0,-2.4658371069664375,0.0011376428287352,,,,True
DDX18P3,1,3.81563552568007,1.0722926955652572,0.0,,,3.5583899260534126,0.0003731351027334167,1,0,1.0,3.81563552568007,0.0011985385258638,,,,True
RPL7P1,1,-4.3437744627570005,1.2317321879257466,0.0,,,-3.5265575628676022,0.0004209996377374273,0,1,1.0,-4.3437744627570005,0.0013332368373825,,,,True
EIF4BP6,1,-2.286235350738091,0.6517251105020565,0.0,,,-3.5079749328315573,0.0004515315937597925,0,1,1.0,-2.286235350738091,0.0014185975309566,,,,True
RPS2P5,1,-2.03749904940871,0.5816764747717101,0.0,,,-3.502804630715665,0.00046038700632225666,0,1,1.0,-2.03749904940871,0.001442056672108,,,,True
RPL21P121,1,7.571864946394183,2.197234951204529,0.0,,,3.4460879762736667,0.000568765162041016,1,0,1.0,7.571864946394183,0.001741020096016,,,,True
RPL23AP64,1,3.550163097085665,1.0391299544334038,0.0,,,3.4164765262891756,0.000634371326358999,1,0,1.0,3.550163097085665,0.0019178872508857,,,,True
RPL21P10,1,2.8027787640223067,0.832330850324182,0.0,,,3.3673854128207084,0.0007588455454688593,1,0,1.0,2.8027787640223067,0.0022486985525374,,,,True
DDX11-AS1,1,1.4520388946105485,0.4340410227400605,0.0,,,3.3453955237778272,0.0008216530780121778,1,0,1.0,1.4520388946105485,0.0024118780123076,,,,True
RPL3P2,1,-1.8688536180594983,0.559720541125724,0.0,,,-3.3389048297223702,0.000841093749572111,0,1,1.0,-1.8688536180594983,0.0024616552171454,,,,True
RPL7P19,1,5.6352192759530695,1.6983188541599423,0.0,,,3.3181161842194107,0.0009062677914298948,1,0,1.0,5.6352192759530695,0.0026298164623584,,,,True
RPL23AP20,1,3.36456806687768,1.0231263889380278,0.0,,,3.2885165540202648,0.0010071686135900478,1,0,1.0,3.36456806687768,0.0028887884616516,,,,True
DDX39B-AS1,1,3.2519224320499505,1.000257295205073,0.0,,,3.2510859432254784,0.0011496509911238884,1,0,1.0,3.2519224320499505,0.0032597358445673,,,,True
EIF4EBP2P2,1,7.369811563782932,2.2890424596798473,0.0,,,3.2196045698574314,0.0012836753301033563,1,0,1.0,7.369811563782932,0.0035948843027162,,,,True
RPS24P8,1,-1.8968047328373523,0.5918136392036417,0.0,,,-3.205071000711875,0.0013502916776197678,0,1,1.0,-1.8968047328373523,0.0037606769874712,,,,True
RPL23P2,1,2.03451250465534,0.6512038766104418,0.0,,,3.1242327905741427,0.0017826935710736588,1,0,1.0,2.03451250465534,0.0048024390791892,,,,True
RPSAP15,1,-1.734288007835454,0.5580106386195108,0.0,,,-3.107983769137434,0.0018836841290949386,0,1,1.0,-1.734288007835454,0.0050445912150737,,,,True
DDX19B,1,1.931682750587991,0.6377037774873566,0.0,,,3.0291223272960606,0.00245265350436808,1,0,1.0,1.931682750587991,0.0063848618918915,,,,True
RPL10AP6,1,-1.6354174341328669,0.542914457101053,0.0,,,-3.0122930283812015,0.0025928217864689546,0,1,1.0,-1.6354174341328669,0.0067057326174419,,,,True
