gene_symbol,n_contexts,mean_log2fc,direction_consistency,n_positive_contexts,n_negative_contexts,pooled_log2fc_meta,meta_FDR,meta_k_studies,log2fc_GSE185520_D9muD10mu_18hr,log2fc_GSE185520_WT_18hr,log2fc_GSE185520_WT_6hr,log2fc_GSE278320_VacV,log2fc_GSE284044_6hpi,log2fc_GSE287860_M003,log2fc_GSE288000_NTC,meta_sig,evidence_score
RPL23AP64,3,1.0611492989346627,0.6666666666666666,1,2,0.8308347729328274,0.6172838560418173,3,,,,3.550163097085665,,-0.2232411642158804,-0.1434740360657966,False,3.9154173864664137
RPL23AP74,1,-0.8196100892737959,1.0,0,1,-0.8196100892737959,,1,,,,-0.8196100892737959,,,,False,3.909805044636898
RPS21P4,1,-0.8127784988080861,1.0,0,1,-0.8127784988080861,,1,,,,-0.8127784988080861,,,,False,3.906389249404043
RPL32P2,1,-0.8115972313881039,1.0,0,1,-0.8115972313881039,,1,,,,,,-0.8115972313881039,,False,3.905798615694052
RPL37A-DT,3,-0.7882267217727738,0.6666666666666666,1,2,-0.8084799560187188,0.6222661327349194,3,,,,0.4993845756177059,,-0.1827125210031895,-2.6813522199328377,False,3.9042399780093593
RPS4XP13,1,-0.7978201245484235,1.0,0,1,-0.7978201245484235,,1,,,,,,-0.7978201245484235,,False,3.898910062274212
RPL35P6,1,0.7894364735714766,1.0,1,0,0.7894364735714766,,1,,,,,,0.7894364735714766,,False,3.8947182367857383
RPS25P3,1,-0.764220638986668,1.0,0,1,-0.764220638986668,,1,,,,,,-0.764220638986668,,False,3.882110319493334
RPL21P10,3,0.6700739856623487,0.6666666666666666,2,1,0.7131524895842067,0.807161361938548,3,,,,2.8027787640223067,,-1.6481483405699149,0.8555915335346541,False,3.8565762447921035
RPS3AP5,3,-0.8428720981635786,0.6666666666666666,1,2,-0.6995490874364464,0.5925548166634357,3,,,,-2.082580911156442,,0.1791555472514605,-0.6251909305857545,False,3.8497745437182234
RPS27AP12,1,-0.6985083905965305,1.0,0,1,-0.6985083905965305,,1,,,,,,-0.6985083905965305,,False,3.8492541952982653
RPL28P2,3,0.6841452246743676,0.6666666666666666,1,2,0.6940319462783537,0.7959827982309612,3,,,,3.356937705711992,,-0.5407338744454123,-0.7637681572434767,False,3.847015973139177
RPS3AP24,1,0.6886087348955745,1.0,1,0,0.6886087348955745,,1,,,,0.6886087348955745,,,,False,3.844304367447787
RPSAP36,1,-0.6815257557879142,1.0,0,1,-0.6815257557879142,,1,,,,,,-0.6815257557879142,,False,3.8407628778939573
RPL21P7,1,-0.6726403925202215,1.0,0,1,-0.6726403925202215,,1,,,,,,-0.6726403925202215,,False,3.8363201962601106
RPL12P35,1,0.667697593802735,1.0,1,0,0.667697593802735,,1,,,,,,0.667697593802735,,False,3.8338487969013677
RPS6KB2-AS1,1,-0.6447477890762687,1.0,0,1,-0.6447477890762687,,1,,,,-0.6447477890762687,,,,False,3.8223738945381345
EIF2B5-DT,3,0.5979688039653298,0.6666666666666666,1,2,0.6239664332316189,0.8176387143897911,3,,,,3.1199952321428457,,-0.6160202798394047,-0.7100685404074516,False,3.8119832166158094
RPS4XP7,1,0.621071898236259,1.0,1,0,0.621071898236259,,1,,,,,,0.621071898236259,,False,3.8105359491181297
RPS24P8,3,-0.653701075501765,0.6666666666666666,1,2,-0.6174872552206644,0.572374016049517,3,,,,-1.8968047328373523,,0.0982536096410202,-0.1625521033089632,False,3.8087436276103324
RPL12P7,1,0.6124707662752313,1.0,1,0,0.6124707662752313,,1,,,,0.6124707662752313,,,,False,3.806235383137616
RPS6KA2-IT1,1,0.6001173760203681,1.0,1,0,0.6001173760203681,,1,,,,0.6001173760203681,,,,False,3.800058688010184
RPSAP12,3,-0.6846908082444766,0.6666666666666666,1,2,-0.5994716811897173,0.6262399569323701,3,,,,-2.0966418638300715,,0.1076321492293209,-0.0650627101326791,False,3.7997358405948587
RPL39P40,1,-0.5983862242106924,1.0,0,1,-0.5983862242106924,,1,,,,,,-0.5983862242106924,,False,3.799193112105346
RPS20P2,1,0.5967761918199855,1.0,1,0,0.5967761918199855,,1,,,,,,0.5967761918199855,,False,3.798388095909993
RPS24P19,3,-1.0038899880706436,0.6666666666666666,1,2,-0.5803454484502282,0.5699485523775782,3,,,,-2.204379929344338,,-0.9831170858403112,0.1758270509727184,False,3.790172724225114
RPL21P3,1,-0.5575415374144342,1.0,0,1,-0.5575415374144342,,1,,,,,,-0.5575415374144342,,False,3.778770768707217
RPS26P39,1,0.5568102134419212,1.0,1,0,0.5568102134419212,,1,,,,0.5568102134419212,,,,False,3.7784051067209607
RPS26P15,1,-0.5519833774562415,1.0,0,1,-0.5519833774562415,,1,,,,-0.5519833774562415,,,,False,3.7759916887281206
RPL36AP15,1,0.5373128471487938,1.0,1,0,0.5373128471487938,,1,,,,,,0.5373128471487938,,False,3.768656423574397
EIF4BP5,1,-0.5340169277631049,1.0,0,1,-0.5340169277631049,,1,,,,,,-0.5340169277631049,,False,3.7670084638815524
RPS3AP44,1,0.5326378989630497,1.0,1,0,0.5326378989630497,,1,,,,0.5326378989630497,,,,False,3.766318949481525
RPL5P30,3,0.4939667541858075,0.6666666666666666,1,2,0.5325074289572966,0.8994050048494878,3,,,,4.163690195041129,,-1.4105395005954096,-1.271250431888297,False,3.7662537144786485
RPS13P2,3,-0.6699120030452144,0.6666666666666666,1,2,-0.5287208751143887,0.6243952589355989,3,,,,-1.659675618962826,,0.0392679340208179,-0.3893283241936353,False,3.7643604375571944
RPSAP15,3,-0.4637514677621835,0.6666666666666666,1,2,-0.5124274463659386,0.6434763360506683,3,,,,-1.734288007835454,,-0.1921057235781918,0.5351393281270951,False,3.7562137231829693
RPL21P39,1,-0.5043533255794914,1.0,0,1,-0.5043533255794914,,1,,,,-0.5043533255794914,,,,False,3.7521766627897457
RPL24P2,3,-0.30350887425290635,0.6666666666666666,1,2,-0.493171851291928,0.5915196063504632,3,,,,-0.5858358784027644,,-0.5838331004658042,0.2591423561098495,False,3.746585925645964
RPS2P7,3,-0.6966499244954593,0.6666666666666666,1,2,-0.4702654369083606,0.6051424241240947,3,,,,-2.004867797861725,,-0.3309148956741489,0.2458329200494963,False,3.7351327184541803
EIF4EP2,3,0.16795610856350787,0.6666666666666666,2,1,0.4564988682922525,0.7212935189250631,3,,,,-1.3745185593762763,,1.16859412667774,0.70979275838906,False,3.728249434146126
EIF4A1P2,3,0.46907646414106624,0.6666666666666666,2,1,0.4533426308641576,0.7102858117159743,3,,,,-0.8385382249565729,,0.9105422045257092,1.3352254128540624,False,3.7266713154320787
RPL39P36,3,0.610198683028369,0.6666666666666666,2,1,0.4463067613190588,0.7797015891191299,3,,,,2.5119486630924883,,0.0786031772581342,-0.7599557912655154,False,3.7231533806595296
RPL7P50,3,-0.6111288049816929,0.6666666666666666,1,2,-0.4448957016345946,0.7738109488053219,3,,,,-0.542133051084744,,0.7377025203887726,-2.028955884249107,False,3.7224478508172973
EIF5AP4,3,0.5014126581795509,0.6666666666666666,2,1,0.4411107328065786,0.8243227399325602,3,,,,-1.4860162236194514,,0.9984639365479092,1.991790261610195,False,3.720555366403289
DDX11L10,1,-0.4281588774378291,1.0,0,1,-0.4281588774378291,,1,,,,,,-0.4281588774378291,,False,3.7140794387189144
RPS20P33,3,-0.323701827701998,0.6666666666666666,1,2,-0.4273284911515227,0.6980757280512725,3,,,,0.6395879484568026,,-1.1145639849388136,-0.4961294466239829,False,3.713664245575761
EIF2S2P4,3,0.3393042922571777,0.6666666666666666,2,1,0.4221336133948833,0.7121454550830065,3,,,,-1.065785076505264,,0.9575559597791716,1.1261419934976256,False,3.7110668066974415
RPS2P17,3,-0.35944506401865645,0.6666666666666666,1,2,-0.4091974263767731,0.6459666931183535,3,,,,-0.6640147244126946,,-0.468358386766418,0.0540379191231433,False,3.7045987131883864
EIF4E1B,1,0.403204403393366,1.0,1,0,0.403204403393366,,1,,,,,0.403204403393366,,,False,3.701602201696683
RPL21P134,1,-0.4028021380271308,1.0,0,1,-0.4028021380271308,,1,,,,,,-0.4028021380271308,,False,3.7014010690135652
EIF3J-DT,3,-0.35753154462253267,0.6666666666666666,1,2,-0.3964042481871792,0.583294427130615,3,,,,0.6524200568884116,,-0.6912888361165614,-1.033725854639448,False,3.6982021240935894
RPL10P19,1,0.3908666462926828,1.0,1,0,0.3908666462926828,,1,,,,,,0.3908666462926828,,False,3.695433323146341
RPL31P49,3,-0.21833179824462792,0.6666666666666666,1,2,-0.3905880922619851,0.7085547253742474,3,,,,0.4107611606087704,,-0.4708337223131766,-0.5949228330294776,False,3.6952940461309924
RPL36AP26,3,-0.26927528924619243,0.6666666666666666,1,2,-0.3822644737931197,0.6767574479594259,3,,,,-0.6067171436968347,,-0.400471418532872,0.1993626944911294,False,3.69113223689656
RPL4P4,3,-0.6049969343153266,0.6666666666666666,1,2,-0.3821190366137484,0.4308935461628326,3,,,,-1.633500401322202,,-0.1986404210830652,0.0171500194592873,False,3.6910595183068744
RPL7AP60,1,-0.3740896495273743,1.0,0,1,-0.3740896495273743,,1,,,,,,-0.3740896495273743,,False,3.6870448247636873
DDX4,1,0.373837787162382,1.0,1,0,0.373837787162382,,1,,,,,0.373837787162382,,,False,3.686918893581191
RPS9P1,1,-0.3722745652310654,1.0,0,1,-0.3722745652310654,,1,,,,-0.3722745652310654,,,,False,3.6861372826155328
EIF2AK3-DT,3,0.363282513711152,0.6666666666666666,1,2,0.3716374805542603,0.8755362496175342,3,,,,2.430992254073856,,-1.2329318148989925,-0.1082128980414074,False,3.68581874027713
RPL34P18,3,-0.048195631959117836,0.6666666666666666,1,2,-0.3709349648165255,0.6074321383707874,3,,,,-1.0652971941087914,,-0.3396395913067609,1.2603498895381988,False,3.6854674824082627
DDX18P1,1,0.3686715960014738,1.0,1,0,0.3686715960014738,,1,,,,,,0.3686715960014738,,False,3.684335798000737
RPL12P10,1,-0.3676648405110926,1.0,0,1,-0.3676648405110926,,1,,,,,,-0.3676648405110926,,False,3.683832420255546
RPL7AP30,3,-0.8769846260053185,0.6666666666666666,1,2,-0.362372730473932,0.7729341780169395,3,,,,-2.8580579205060084,,-0.0581895494912181,0.2852935919812709,False,3.681186365236966
RPL21P116,1,-0.3617361096284297,1.0,0,1,-0.3617361096284297,,1,,,,,,-0.3617361096284297,,False,3.6808680548142148
RPL7P42,1,-0.3587319133466952,1.0,0,1,-0.3587319133466952,,1,,,,-0.3587319133466952,,,,False,3.6793659566733474
RPL23AP10,1,-0.3537653713192421,1.0,0,1,-0.3537653713192421,,1,,,,-0.3537653713192421,,,,False,3.676882685659621
RPS28P7,3,-0.5585635389421995,0.6666666666666666,1,2,-0.3491814829029911,0.3607697308551491,3,,,,-1.3129100960927762,,-0.3914322242127073,0.0286517034788851,False,3.6745907414514956
RPS3AP34,1,-0.346372522115778,1.0,0,1,-0.346372522115778,,1,,,,,,-0.346372522115778,,False,3.673186261057889
RPS10P9,1,0.3433902902255744,1.0,1,0,0.3433902902255744,,1,,,,,,0.3433902902255744,,False,3.6716951451127873
RPL7AP10,3,-0.21580825555424932,0.6666666666666666,1,2,-0.3418987183590377,0.7428685501473985,3,,,,0.8631406212581225,,-0.1747342256015787,-1.3358311623192918,False,3.670949359179519
RPL7P10,1,-0.3356110529370376,1.0,0,1,-0.3356110529370376,,1,,,,-0.3356110529370376,,,,False,3.667805526468519
RPS29P14,1,0.335267153259514,1.0,1,0,0.335267153259514,,1,,,,,,0.335267153259514,,False,3.667633576629757
RPL5P18,1,-0.3345213069386694,1.0,0,1,-0.3345213069386694,,1,,,,,,-0.3345213069386694,,False,3.667260653469335
RPS7P10,3,-0.12243314834017482,0.6666666666666666,1,2,-0.3275319191388809,0.4839826936389,3,,,,-0.1919601136072988,,-0.4315844201992007,0.2562450887859751,False,3.6637659595694405
RPS26P3,3,0.4439815212052612,0.6666666666666666,2,1,0.3172430586522105,0.8663724092926306,3,,,,-0.6331296751679999,,1.2047875776670576,0.7602866611167259,False,3.6586215293261053
RPL12P33,1,-0.315959982145622,1.0,0,1,-0.315959982145622,,1,,,,,,-0.315959982145622,,False,3.657979991072811
EIF4A2P4,1,0.3133046187017445,1.0,1,0,0.3133046187017445,,1,,,,0.3133046187017445,,,,False,3.6566523093508723
RPS27AP5,3,0.14850790797812574,0.6666666666666666,1,2,-0.3030396302788392,0.6224446998175028,3,,,,-0.844014643634973,,-0.3617788193931149,1.6513171869624652,False,3.6515198151394195
RPL32P18,3,-0.37368852477005693,0.6666666666666666,1,2,-0.2920315146170267,0.6238285507386863,3,,,,-1.1518805894461306,,-0.2908924825881552,0.3217074977241151,False,3.6460157573085135
RPS27AP1,1,-0.288280655361658,1.0,0,1,-0.288280655361658,,1,,,,-0.288280655361658,,,,False,3.644140327680829
RPS6P25,3,0.6485347074855606,0.6666666666666666,2,1,0.2788729656287871,0.7131713093308554,3,,,,1.3916645826826182,,-0.0194867063305997,0.5734262461046634,False,3.6394364828143937
DDX60L,4,0.5163260117161083,0.5,2,2,0.2487981006999628,0.7857247734217986,4,,,,2.432371080715438,0.729704503181375,-0.4397218633166445,-0.6570496737157357,False,3.6243990503499814
RPL4P5,3,-0.22078368066842302,0.6666666666666666,2,1,-0.2329335219550655,0.872999229157911,3,,,,-1.5586703364884584,,0.4412593189086224,0.4550599755745669,False,3.616466760977533
RPL39P3,3,-0.4988882365792598,0.6666666666666666,1,2,-0.2234005780528245,0.6291653837879609,3,,,,-1.4226306982549817,,-0.2408023656137163,0.1667683541309186,False,3.611700289026412
RPL18AP7,3,-0.19584863860507548,0.6666666666666666,1,2,-0.2219612185815389,0.8811689740659373,3,,,,1.2804897118926608,,-0.6833693462822189,-1.1846662814256683,False,3.6109806092907695
RPL24P4,3,-0.31540659321917747,0.6666666666666666,1,2,-0.2147381690507318,0.5699485523775782,3,,,,-0.7104745243914586,,0.0196118329354957,-0.2553570882015696,False,3.607369084525366
RPL5P9,1,-0.2056411230899471,1.0,0,1,-0.2056411230899471,,1,,,,-0.2056411230899471,,,,False,3.6028205615449735
RPS7P1,3,-0.30133012066973625,0.6666666666666666,1,2,-0.2042342132105667,0.6463129004667081,3,,,,-0.9572094754878157,,-0.126413508772188,0.1796326222507948,False,3.6021171066052835
RPL35P5,3,-0.4281872617973012,0.6666666666666666,2,1,-0.1999252438205126,0.9076484967127308,3,,,,-2.3696328228436485,,0.3219298992425751,0.7631411382091701,False,3.5999626219102563
RPL10AP2,3,0.05774819351275373,0.6666666666666666,2,1,-0.19649085236733,0.84774723461615,3,,,,-1.0375488085748603,,0.1323649696630209,1.0784284194501006,False,3.598245426183665
EIF4HP1,3,0.13311966459495397,0.6666666666666666,2,1,0.1884998584118234,0.8685802486852408,3,,,,-1.0835785444248542,,0.4218387602038506,1.0610987780058656,False,3.594249929205912
RPL32P32,1,-0.18399631141748,1.0,0,1,-0.18399631141748,,1,,,,,,-0.18399631141748,,False,3.59199815570874
EIF1P6,1,0.1832373634162564,1.0,1,0,0.1832373634162564,,1,,,,,,0.1832373634162564,,False,3.591618681708128
EIF4A1P4,3,0.15411573266558679,0.6666666666666666,2,1,0.1792123695437541,0.945744694983563,3,,,,-2.1287277673213856,,1.373301744635037,1.217773220683109,False,3.589606184771877
RPSAP54,3,0.1434576627147671,0.6666666666666666,1,2,-0.1538789752845364,0.8432946235283435,3,,,,-0.3841298885971389,,-0.0677908994437921,0.8822937761852323,False,3.576939487642268
DDX10P2,1,0.1480502727590671,1.0,1,0,0.1480502727590671,,1,,,,0.1480502727590671,,,,False,3.5740251363795337
RPL11P3,3,0.1606532670062285,0.6666666666666666,2,1,-0.1417006059329025,0.9376378027681688,3,,,,0.6890753561645974,,-1.3053756073742422,1.0982600522283303,False,3.570850302966451
RPL5P4,3,-0.2887089076979454,0.6666666666666666,1,2,-0.1385821908285913,0.8845242710993718,3,,,,-1.0617248314470085,,0.2558317541231401,-0.0602336457699678,False,3.569291095414296
RPL10P15,1,-0.1298196947354336,1.0,0,1,-0.1298196947354336,,1,,,,,,-0.1298196947354336,,False,3.564909847367717
RPL21P4,1,-0.1290880419721913,1.0,0,1,-0.1290880419721913,,1,,,,-0.1290880419721913,,,,False,3.5645440209860957
RPS15AP16,1,-0.1270868999843974,1.0,0,1,-0.1270868999843974,,1,,,,,,-0.1270868999843974,,False,3.5635434499921987
RPS3P2,1,0.1231458957453491,1.0,1,0,0.1231458957453491,,1,,,,,,0.1231458957453491,,False,3.5615729478726745
RPL9P7,3,-0.5182356177002744,0.6666666666666666,1,2,-0.1189007515143023,0.8724874274990257,3,,,,-0.9291207273524902,,0.0899362409169022,-0.715522366665235,False,3.559450375757151
RPS3AP21,3,0.22108659509777628,0.6666666666666666,2,1,0.1186042914665101,0.9082050817762808,3,,,,0.9107364229198408,,-0.5585808043138574,0.3111041666873454,False,3.559302145733255
RPL9P21,1,0.1171813645207094,1.0,1,0,0.1171813645207094,,1,,,,0.1171813645207094,,,,False,3.5585906822603546
RPL23AP25,1,0.1131342171791896,1.0,1,0,0.1131342171791896,,1,,,,,,0.1131342171791896,,False,3.556567108589595
RPL12P1,1,-0.1116018311249317,1.0,0,1,-0.1116018311249317,,1,,,,-0.1116018311249317,,,,False,3.555800915562466
EIF4BP9,1,-0.10910254565368,1.0,0,1,-0.10910254565368,,1,,,,,,-0.10910254565368,,False,3.55455127282684
RPS10P3,3,-0.12050142694808012,0.6666666666666666,1,2,0.1029931217094254,0.8935709583198583,3,,,,-0.2272494672044009,,0.4230753604017724,-0.5573301740416119,False,3.5514965608547127
RPL21P119,1,0.0924829204828596,1.0,1,0,0.0924829204828596,,1,,,,,,0.0924829204828596,,False,3.5462414602414296
RPL5P17,3,-0.021028067613101442,0.6666666666666666,1,2,-0.0920054013620698,0.9454634030471234,3,,,,-0.0914263288305592,,-0.2068200126213341,0.235162138612589,False,3.546002700681035
RPL5P34,3,0.01267349327006273,0.6666666666666666,1,2,-0.0874634365216191,0.9296455420171134,3,,,,-0.6289711634902506,,-0.3769449363255213,1.04393657962596,False,3.5437317182608097
RPS3AP38,3,0.10903383859978777,0.6666666666666666,1,2,0.0848303428538682,0.9594554177925756,3,,,,1.7226272430063632,,-0.3406251182806056,-1.0549006089263944,False,3.542415171426934
EIF3LP2,3,0.12109556647272775,0.6666666666666666,2,1,0.0750378276778775,0.9548125363256212,3,,,,-0.422411806408781,,0.1443819170500015,0.6413165887769627,False,3.5375189138389387
RPS29P16,3,-0.44768419436239554,0.6666666666666666,1,2,-0.0737068554649036,0.9719716845539076,3,,,,1.3496977244908128,,-0.461603945831304,-2.2311463617466956,False,3.536853427732452
EIF2S3B,3,-0.054370314501918975,0.6666666666666666,1,2,-0.0713062432954568,0.925415423954351,3,,,,-0.273874968379253,,-0.022632940402054,0.1333969652755501,False,3.5356531216477283
RPS15AP1,3,0.08960572517276379,0.6666666666666666,2,1,0.066908334112312,0.9273275270156228,3,,,,0.2641519091728593,,-0.0147157820231814,0.0193810483686135,False,3.533454167056156
RPL35P1,3,-0.20586061807058487,0.6666666666666666,1,2,-0.0668379303095577,0.9578724867355686,3,,,,-1.055924046576731,,0.7187391526709969,-0.2803969603060204,False,3.533418965154779
EIF4A1P10,3,0.019026367404631223,0.6666666666666666,2,1,0.0553179962707325,0.9776435862252072,3,,,,-2.0128390790582458,,0.4948710870907762,1.5750470941813632,False,3.527658998135366
RPL32P16,3,-0.20692008175714402,0.6666666666666666,2,1,-0.0510256524837536,0.95218121521988,3,,,,-1.0340983200167535,,0.1791420844621379,0.2341959902831836,False,3.5255128262418767
RPL12P12,3,-0.10727453492609233,0.6666666666666666,2,1,-0.0483018065349568,0.9706354157570416,3,,,,-0.6524846560998359,,0.1161074880648506,0.2145535632567083,False,3.5241509032674783
DDX50P1,3,-0.04261582829264191,0.6666666666666666,1,2,0.0391356128245233,0.9875047401969832,3,,,,1.839663428481095,,-1.4271808854797117,-0.5403300278793092,False,3.5195678064122617
RPL31P44,1,-0.0381093384836693,1.0,0,1,-0.0381093384836693,,1,,,,,,-0.0381093384836693,,False,3.5190546692418345
RPL7P18,1,-0.0338292482297145,1.0,0,1,-0.0338292482297145,,1,,,,,,-0.0338292482297145,,False,3.5169146241148574
RPL19P21,1,0.0310172315687192,1.0,1,0,0.0310172315687192,,1,,,,,,0.0310172315687192,,False,3.5155086157843596
RPS18P12,3,-0.10489046049111495,0.6666666666666666,1,2,-0.0268804241238459,0.9706755077306608,3,,,,-0.4854244420548017,,-0.0050803923717668,0.1758334529532236,False,3.513440212061923
RPS20P14,3,-0.10336706675045189,0.6666666666666666,1,2,-0.0173488291004134,0.9796209145714674,3,,,,0.1723956293557087,,-0.0100644798830395,-0.4724323497240249,False,3.5086744145502067
RPL7P19,2,2.071136566079934,0.5,1,1,1.9984279664015996,0.7754180732798498,2,,,,5.6352192759530695,,-1.492946143793201,,False,3.4992139832008
RPL5P29,2,-1.7603701628748538,0.5,1,1,-1.674005744463211,0.7044543720162126,2,,,,0.5772113562775717,,-4.097951682027279,,False,3.3370028722316056
RPL3P6,2,1.0622984055925533,0.5,1,1,1.5039090399067163,0.5189863458134872,2,,,,-0.3667468248263854,,2.491343636011492,,False,3.251954519953358
RPL21P93,2,0.5685072402043508,0.5,1,1,1.218358127498187,0.4947230467525426,2,,,,-0.6713971498295879,,1.8084116302382895,,False,3.1091790637490933
RPL3P4,2,-1.0320446577350597,0.5,1,1,-0.9248346412047332,0.6341859980082128,2,,,,-2.10219173051348,,0.0381024150433604,,False,2.9624173206023667
RPS2P35,2,-0.43625645600792917,0.5,1,1,-0.8043772705040696,0.4688064818945669,2,,,,0.1194595840336145,,-0.9919724960494728,,False,2.9021886352520347
RPS4XP3,2,-1.0250283806130764,0.5,1,1,-0.7344593109544651,0.706603406704839,2,,,,-2.0975305973369673,,0.0474738361108143,,False,2.8672296554772325
RPL30P4,2,-0.44276404253941065,0.5,1,1,-0.7293983974028189,0.6541059006324068,2,,,,0.0982958769477293,,-0.9838239620265506,,False,2.8646991987014094
RPL34P34,2,-0.8996261738486474,0.5,1,1,-0.6881000693473882,0.7676709060059033,2,,,,-2.108363629101162,,0.3091112814038673,,False,2.8440500346736943
EIF1P7,2,-0.3735482062069927,0.5,1,1,-0.6694194008005903,0.6444556515177433,2,,,,0.1497518566644743,,-0.8968482690784597,,False,2.8347097004002952
EIF1AXP1,2,0.4878300905601336,0.5,1,1,0.6566217049217441,0.6764853438058759,2,,,,-0.3743423933650471,,1.3500025744853144,,False,2.828310852460872
RPS3P6,2,0.14251849640180914,0.5,1,1,0.6461139417637164,0.7526694730910088,2,,,,-1.030110221263553,,1.3151472140671712,,False,2.8230569708818583
RPS4XP2,2,0.3784102634243859,0.5,1,1,0.6332884122555846,0.8021107529485413,2,,,,-0.3429523081291472,,1.099772834977919,,False,2.8166442061277923
RPS10P5,2,0.4992175667258441,0.5,1,1,0.5542495325629399,0.8082983287784966,2,,,,1.6471277271807865,,-0.6486925937290983,,False,2.77712476628147
RPS4XP14,2,-0.7357125087464075,0.5,1,1,-0.5326185423098045,0.804257915037929,2,,,,0.3666166524735339,,-1.8380416699663489,,False,2.766309271154902
RPL7P6,2,-0.6844753146334203,0.5,1,1,-0.5009191094777611,0.8229895103580441,2,,,,-1.4653925710741358,,0.0964419418072952,,False,2.7504595547388804
EIF1P5,2,0.2745169951181611,0.5,1,1,0.4984449604365344,0.7736487433645931,2,,,,-0.3197043009320319,,0.868738291168354,,False,2.7492224802182674
RPL7P24,2,0.46463143511167804,0.5,1,1,0.4865781667732554,0.8057058265085847,2,,,,,,0.9826477606573312,-0.0533848904339751,False,2.7432890833866277
RPSAP8,2,-0.3490550699268124,0.5,1,1,-0.4365918757602438,0.6646707659520821,2,,,,0.0020358659239251,,-0.7001460057775499,,False,2.718295937880122
RPL39P16,2,-0.5327361727719965,0.5,1,1,-0.4269655493528828,0.7909427259199366,2,,,,0.193074463511088,,-1.2585468090550809,,False,2.713482774676441
RPL21P89,2,0.02275847927111413,0.5,1,1,-0.414642760814854,0.7850595800726694,2,,,,0.8492270807588578,,-0.8037101222166295,,False,2.707321380407427
RPL23AP49,2,-0.666371956997693,0.5,1,1,-0.3503571177435446,0.777279202285721,2,,,,-1.3718202650590974,,0.0390763510637114,,False,2.6751785588717722
RPL31P52,2,-0.4316698275654973,0.5,1,1,-0.3147731236194614,0.9004020855907042,2,,,,,,0.2406951989082024,-1.104034854039197,False,2.6573865618097305
RPL37P6,2,0.21545491923293675,0.5,1,1,0.2993612267954613,0.8467463895603615,2,,,,0.4675261245549095,,-0.036616286089036,,False,2.649680613397731
RPL37P2,2,-0.0028626318834764353,0.5,1,1,-0.2977395817419153,0.6647958993662391,2,,,,0.4694999200691771,,-0.47522518383613,,False,2.6488697908709575
RPS29P5,2,0.5296400098154285,0.5,1,1,0.2972232881938618,0.7955484952173273,2,,,,1.1556346951678886,,-0.0963546755370316,,False,2.6486116440969307
RPS15AP24,2,0.022624632060709637,0.5,1,1,0.2924990893708704,0.8559915544057198,2,,,,-0.5625973223964789,,0.6078465865178981,,False,2.646249544685435
RPS19P1,2,0.11902706079751879,0.5,1,1,0.287158957236396,0.8814764450128187,2,,,,-0.2698306326442791,,0.5078847542393167,,False,2.643579478618198
RPL37P23,2,0.13639074524558714,0.5,1,1,0.2744516418534676,0.9317025442472696,2,,,,-0.0784246977011841,,0.3512061881923584,,False,2.6372258209267336
RPS15AP38,2,-0.013380789418058453,0.5,1,1,0.2658381201709287,0.9029310826603282,2,,,,-0.3564474928836438,,0.3296859140475269,,False,2.6329190600854644
RPL37P12,2,-0.4992244701121822,0.5,1,1,-0.2463874419001248,0.9505558359907454,2,,,,1.3265867966061609,,-2.3250357368305252,,False,2.6231937209500624
RPS26P47,2,-0.2189795172410524,0.5,1,1,-0.2213405461858836,0.9198430368613796,2,,,,-1.232355762843087,,0.7943967283609822,,False,2.610670273092942
RPL9P18,2,-0.31290042878097735,0.5,1,1,-0.2143594505688449,0.8990366561081651,2,,,,0.2764485310504189,,-0.9022493886123736,,False,2.6071797252844227
RPL31P17,2,0.2694214464806321,0.5,1,1,0.2113670574535278,0.9285753001172088,2,,,,0.5568112787991829,,-0.0179683858379187,,False,2.6056835287267637
RPL5P3,2,-0.6541231657309707,0.5,1,1,-0.2017579235544276,0.924047804782398,2,,,,-1.5776666058023217,,0.2694202743403802,,False,2.6008789617772137
RPL9P28,2,0.0827320411384716,0.5,1,1,0.1989681976947054,0.9285753001172088,2,,,,-0.8983156100678807,,1.063779692344824,,False,2.599484098847353
RPL23P2,2,0.18286850650129527,0.5,1,1,0.1932059574803054,0.96251827454675,2,,,,2.03451250465534,,-1.6687754916527495,,False,2.596602978740153
RPL21P11,2,-0.2458371222777203,0.5,1,1,-0.1789273940361674,0.8852067402719124,2,,,,-0.5565771526026579,,0.0649029080472173,,False,2.5894636970180835
RPS26P58,2,-0.13024996419086685,0.5,1,1,0.1687274197268799,0.9336182063955688,2,,,,-0.6332229642557383,,0.3727230358740046,,False,2.5843637098634398
RPS20P22,2,-0.19295089472391547,0.5,1,1,-0.1648628716643149,0.91383620908565,2,,,,0.4752847573563611,,-0.861186546804192,,False,2.5824314358321576
RPL19P16,2,-0.4873385556900064,0.5,1,1,-0.1613838059795638,0.9508559102573568,2,,,,-1.722298022952347,,0.7476209115723342,,False,2.580691902989782
RPS24P17,2,-0.2567404465679965,0.5,1,1,-0.1374665538918882,0.9584996982046275,2,,,,-0.5820260960921153,,0.0685452029561223,,False,2.568733276945944
RPL22P24,2,-0.047817951351064605,0.5,1,1,-0.124824421252997,0.9046351648341008,2,,,,,,-0.1739387495103509,0.0783028468082217,False,2.5624122106264986
RPL15P5,2,0.08729924324015531,0.5,1,1,-0.1235009688281625,0.9482755859008578,2,,,,0.976736896411886,,-0.8021384099315754,,False,2.5617504844140813
